transaction_id,customer_id,amount_inr,previous_success_rate,previous_failures,days_since_last_payment,customer_tenure_days,is_returning_customer,checkout_time_sec,payment_method,failure_reason,retry_count,action,recovered,recovered_amount,recovery_probability_true
TX002777,C02777,20962,0.399,5,116,374,1,250,UPI,bank_decline,1,reminder,0,0,0.3579
TX002778,C02778,12629,0.872,5,153,847,1,173,UPI,insufficient_funds,0,reminder,0,0,0.5336
TX002779,C02779,13418,0.487,4,47,494,1,94,Card,technical_error,1,reminder,1,13418,0.4127
TX002780,C02780,28133,0.214,3,124,419,1,143,Card,technical_error,2,retry,0,0,0.2074
TX002781,C02781,23972,0.732,2,27,51,0,113,NetBanking,bank_decline,2,payment_link,0,0,0.2091
TX002782,C02782,3523,0.996,4,154,1137,0,75,NetBanking,technical_error,1,reminder,0,0,0.3948
TX002783,C02783,7162,0.79,0,157,389,1,33,UPI,authentication_failed,0,retry,0,0,0.3926
TX002784,C02784,7981,0.969,1,2,278,1,344,Card,authentication_failed,2,retry,1,7981,0.3994
TX002785,C02785,19857,0.282,4,43,1066,1,19,UPI,authentication_failed,0,retry,0,0,0.2795
TX002786,C02786,12999,0.433,4,126,81,0,203,UPI,authentication_failed,2,retry,0,0,0.0492
TX002787,C02787,20258,0.821,5,15,799,1,293,Card,timeout,0,payment_link,1,20258,0.6488
TX002788,C02788,6895,0.57,4,163,208,1,414,Card,timeout,0,reminder,0,0,0.472
TX002789,C02789,14036,0.343,4,143,1414,0,303,Card,timeout,1,reminder,0,0,0.1699
TX002790,C02790,11088,0.474,2,148,588,1,195,UPI,bank_decline,1,reminder,1,11088,0.3384
TX002791,C02791,5820,0.428,1,83,727,0,418,UPI,insufficient_funds,0,retry,0,0,0.2966
TX002792,C02792,6280,0.763,1,116,458,0,281,UPI,technical_error,0,reminder,1,6280,0.4885
TX002793,C02793,12206,0.818,4,33,1300,0,416,UPI,insufficient_funds,1,payment_link,1,12206,0.4902
TX002794,C02794,20379,0.788,0,141,95,0,318,UPI,technical_error,0,retry,1,20379,0.4191
TX002795,C02795,22402,0.734,2,0,502,0,210,Card,bank_decline,0,reminder,1,22402,0.4159
TX002796,C02796,23261,0.798,5,147,1408,0,273,Card,authentication_failed,1,reminder,0,0,0.2604
TX002797,C02797,5837,0.938,0,85,426,0,140,NetBanking,bank_decline,2,payment_link,0,0,0.3393
TX002798,C02798,17440,0.411,4,6,1265,1,406,UPI,bank_decline,2,payment_link,0,0,0.2453
TX002799,C02799,2883,0.423,2,50,43,0,345,UPI,timeout,1,payment_link,0,0,0.3969
TX002800,C02800,4145,0.985,2,38,802,1,215,NetBanking,technical_error,1,reminder,0,0,0.5892
TX002801,C02801,13990,0.904,4,19,724,1,334,UPI,insufficient_funds,1,retry,1,13990,0.4372
TX002802,C02802,21021,0.732,5,85,1290,0,328,Card,authentication_failed,1,retry,1,21021,0.2409
TX002803,C02803,7188,0.835,3,128,1000,1,238,UPI,bank_decline,0,reminder,1,7188,0.545
TX002804,C02804,5279,0.714,2,67,482,1,130,UPI,insufficient_funds,2,reminder,0,0,0.4188
TX002805,C02805,24056,0.447,3,155,241,1,256,UPI,timeout,2,reminder,0,0,0.1889
TX002806,C02806,18063,0.652,1,126,1002,1,353,Card,authentication_failed,2,reminder,0,0,0.2703
TX002807,C02807,24553,0.395,1,115,161,1,72,Card,technical_error,1,retry,0,0,0.4124
TX002808,C02808,2810,0.279,4,139,1226,1,394,UPI,timeout,1,payment_link,0,0,0.3769
TX002809,C02809,28369,0.471,2,161,189,1,91,UPI,bank_decline,1,payment_link,0,0,0.2484
TX002810,C02810,24261,0.847,0,51,1427,1,17,Card,insufficient_funds,2,retry,0,0,0.3201
TX002811,C02811,25224,0.311,1,127,1102,0,39,Card,insufficient_funds,2,payment_link,0,0,0.1062
TX002812,C02812,3248,0.236,0,54,993,1,55,UPI,bank_decline,1,retry,0,0,0.4131
TX002813,C02813,19493,0.388,3,84,1156,0,170,NetBanking,timeout,0,reminder,0,0,0.3307
TX002814,C02814,16322,0.828,4,132,1434,1,354,UPI,bank_decline,2,payment_link,1,16322,0.2866
TX002815,C02815,5774,0.906,3,6,891,0,227,UPI,bank_decline,1,reminder,0,0,0.4406
TX002816,C02816,27485,0.419,2,142,568,0,355,UPI,insufficient_funds,2,payment_link,0,0,0.1274
TX002817,C02817,24725,0.968,0,50,439,1,306,UPI,authentication_failed,1,retry,1,24725,0.3921
TX002818,C02818,24902,0.582,4,145,1486,0,289,UPI,insufficient_funds,1,reminder,1,24902,0.1934
TX002819,C02819,21897,0.749,2,62,260,1,377,UPI,bank_decline,0,reminder,1,21897,0.5421
TX002820,C02820,5486,0.734,1,143,1256,0,359,UPI,authentication_failed,2,reminder,0,0,0.2236
TX002821,C02821,22456,0.556,1,109,663,1,208,NetBanking,technical_error,0,reminder,1,22456,0.4859
TX002822,C02822,13950,0.873,4,2,159,0,326,UPI,insufficient_funds,2,retry,0,0,0.2686
TX002823,C02823,20983,0.918,4,84,932,0,367,Card,authentication_failed,0,payment_link,0,0,0.5731
TX002824,C02824,17930,0.577,3,157,210,1,160,NetBanking,timeout,0,retry,0,0,0.5098
TX002825,C02825,24934,0.441,5,52,1224,0,327,UPI,bank_decline,0,payment_link,0,0,0.3437
TX002826,C02826,15661,0.949,4,40,1378,0,189,Card,timeout,1,retry,1,15661,0.5431
TX002827,C02827,9075,0.76,3,90,453,0,378,NetBanking,authentication_failed,1,reminder,1,9075,0.3865
TX002828,C02828,19927,0.491,0,168,460,0,351,UPI,authentication_failed,0,reminder,1,19927,0.2778
TX002829,C02829,20239,0.331,3,102,966,0,33,Card,insufficient_funds,2,retry,0,0,0.0917
TX002830,C02830,8871,0.516,2,142,889,0,352,UPI,authentication_failed,2,retry,0,0,0.089
TX002831,C02831,15615,0.555,0,165,1090,0,149,Wallet,timeout,1,reminder,0,0,0.2229
TX002832,C02832,20022,0.851,0,5,908,1,382,UPI,insufficient_funds,0,reminder,0,0,0.5782
TX002833,C02833,10267,0.761,1,143,922,0,91,Wallet,insufficient_funds,0,retry,0,0,0.292
TX002834,C02834,5281,0.608,1,116,66,1,137,Card,timeout,0,reminder,1,5281,0.5691
TX002835,C02835,9939,0.926,0,151,881,0,314,Wallet,authentication_failed,2,reminder,1,9939,0.2595
TX002836,C02836,25076,0.668,1,174,414,1,156,NetBanking,insufficient_funds,0,retry,0,0,0.3067
TX002837,C02837,4832,0.891,5,50,1458,1,70,UPI,bank_decline,0,payment_link,1,4832,0.6502
TX002838,C02838,11925,0.252,2,103,1264,0,100,UPI,technical_error,2,payment_link,0,0,0.1629
TX002839,C02839,14847,0.264,5,91,44,0,181,UPI,technical_error,1,reminder,0,0,0.2245
TX002840,C02840,23876,0.888,3,96,566,0,215,UPI,timeout,1,payment_link,0,0,0.4431
TX002841,C02841,11187,0.788,5,157,863,1,48,UPI,authentication_failed,2,retry,0,0,0.2559
TX002842,C02842,29830,0.407,2,100,1097,1,390,UPI,timeout,2,reminder,0,0,0.2346
TX002843,C02843,12761,0.296,3,31,79,0,140,UPI,insufficient_funds,1,payment_link,0,0,0.3418
TX002844,C02844,13981,0.257,3,140,424,0,373,UPI,timeout,0,payment_link,1,13981,0.336
TX002845,C02845,25579,0.456,4,22,165,1,158,Card,authentication_failed,0,reminder,1,25579,0.4454
TX002846,C02846,13631,0.909,0,36,762,0,80,Card,timeout,2,retry,0,0,0.48
TX002847,C02847,20509,0.353,3,112,611,1,345,Card,technical_error,1,reminder,0,0,0.3468
TX002848,C02848,10703,0.399,4,65,599,0,327,Card,insufficient_funds,0,retry,1,10703,0.2689
TX002849,C02849,20471,0.865,5,50,308,1,77,Card,authentication_failed,2,payment_link,0,0,0.4403
TX002850,C02850,17989,0.348,4,125,1498,0,75,Card,bank_decline,0,reminder,0,0,0.2455
TX002851,C02851,29524,0.391,4,67,1237,0,173,UPI,authentication_failed,2,reminder,1,29524,0.1114
TX002852,C02852,12077,0.797,4,5,188,0,235,UPI,bank_decline,0,retry,0,0,0.4949
TX002853,C02853,6691,0.885,3,105,1383,1,408,UPI,bank_decline,1,reminder,1,6691,0.551
TX002854,C02854,4354,0.954,5,68,836,0,279,Card,timeout,2,payment_link,0,0,0.4297
TX002855,C02855,15335,0.236,2,154,1415,1,280,Card,timeout,1,reminder,0,0,0.2547
TX002856,C02856,15122,0.464,1,66,629,1,150,UPI,authentication_failed,1,retry,0,0,0.2894
TX002857,C02857,2957,0.689,4,66,372,0,318,Card,bank_decline,2,payment_link,0,0,0.2811
TX002858,C02858,546,0.465,2,20,977,0,104,UPI,bank_decline,2,reminder,0,0,0.248
TX002859,C02859,11905,0.793,1,33,658,1,357,UPI,authentication_failed,0,payment_link,1,11905,0.6744
TX002860,C02860,1247,0.38,5,0,368,1,212,Card,insufficient_funds,2,reminder,1,1247,0.3414
TX002861,C02861,28520,0.684,3,44,1465,1,59,UPI,bank_decline,2,reminder,0,0,0.3174
TX002862,C02862,23752,0.33,0,51,729,1,94,Card,bank_decline,0,payment_link,0,0,0.4174
TX002863,C02863,2760,0.32,2,151,1269,1,261,UPI,authentication_failed,2,reminder,0,0,0.2386
TX002864,C02864,23400,0.838,1,137,1051,0,51,UPI,bank_decline,1,payment_link,0,0,0.271
TX002865,C02865,22780,0.702,3,20,330,1,206,NetBanking,technical_error,0,reminder,0,0,0.5254
TX002866,C02866,21819,0.654,1,96,96,1,140,UPI,technical_error,2,retry,1,21819,0.4358
TX002867,C02867,25989,0.501,2,138,100,1,228,UPI,insufficient_funds,2,retry,0,0,0.1363
TX002868,C02868,21262,0.739,4,26,516,1,159,UPI,authentication_failed,2,reminder,1,21262,0.3619
TX002869,C02869,15366,0.962,1,178,1068,1,109,Card,authentication_failed,1,payment_link,1,15366,0.5179
TX002870,C02870,21811,0.5,5,10,1342,0,95,UPI,insufficient_funds,2,payment_link,0,0,0.2528
TX002871,C02871,23968,0.238,4,99,831,1,105,UPI,technical_error,0,retry,0,0,0.4308
TX002872,C02872,17589,0.406,3,12,1031,1,58,Card,insufficient_funds,0,reminder,1,17589,0.4633
TX002873,C02873,13343,0.825,3,133,1236,1,311,UPI,technical_error,1,payment_link,0,0,0.4476
TX002874,C02874,17273,0.438,3,131,1309,1,173,NetBanking,timeout,2,reminder,0,0,0.2135
TX002875,C02875,10729,0.804,4,129,699,0,224,Card,bank_decline,0,payment_link,0,0,0.4222
TX002876,C02876,12262,0.363,5,118,294,0,155,Card,bank_decline,1,payment_link,0,0,0.2626
TX002877,C02877,15270,0.677,3,152,566,0,350,UPI,authentication_failed,2,reminder,0,0,0.1685
TX002878,C02878,22520,0.493,5,28,151,1,102,NetBanking,insufficient_funds,0,payment_link,1,22520,0.568
TX002879,C02879,6003,0.626,5,163,226,0,344,Card,insufficient_funds,2,payment_link,1,6003,0.2713
TX002880,C02880,13082,0.5,3,158,266,1,108,UPI,authentication_failed,0,retry,1,13082,0.2877
TX002881,C02881,9363,0.675,4,135,1271,1,318,Card,insufficient_funds,0,reminder,1,9363,0.4915
TX002882,C02882,4812,0.791,2,75,717,0,218,UPI,bank_decline,2,retry,1,4812,0.4022
TX002883,C02883,9300,0.761,5,115,1170,1,55,UPI,timeout,0,retry,1,9300,0.6759
TX002884,C02884,9188,0.544,5,172,807,0,375,UPI,bank_decline,0,payment_link,1,9188,0.3556
TX002885,C02885,29654,0.23,4,66,1390,0,142,UPI,technical_error,2,retry,0,0,0.1858
TX002886,C02886,11748,0.862,3,23,123,1,212,UPI,timeout,1,payment_link,0,0,0.5844
TX002887,C02887,10187,0.285,4,22,1056,0,77,UPI,technical_error,2,reminder,0,0,0.1591
TX002888,C02888,11979,0.503,5,137,488,0,167,NetBanking,bank_decline,0,retry,1,11979,0.3329
TX002889,C02889,7020,0.831,5,19,715,0,71,UPI,bank_decline,2,reminder,0,0,0.3246
TX002890,C02890,27408,0.984,0,36,1192,1,400,NetBanking,authentication_failed,2,reminder,0,0,0.4059
TX002891,C02891,28205,0.781,3,70,1437,1,92,Card,insufficient_funds,0,payment_link,1,28205,0.6259
TX002892,C02892,11896,0.291,1,24,1184,0,342,Card,insufficient_funds,1,reminder,0,0,0.2439
TX002893,C02893,4329,0.972,5,146,362,1,298,UPI,technical_error,0,reminder,0,0,0.5948
TX002894,C02894,766,0.238,4,51,1475,0,252,UPI,technical_error,0,payment_link,0,0,0.4236
TX002895,C02895,28980,0.229,0,73,1483,0,331,Card,technical_error,0,reminder,0,0,0.2482
TX002896,C02896,24968,0.789,4,121,384,1,115,UPI,insufficient_funds,2,reminder,0,0,0.281
TX002897,C02897,25628,0.935,0,100,33,0,22,Card,insufficient_funds,1,retry,1,25628,0.2993
TX002898,C02898,17660,0.712,1,74,723,0,179,Card,bank_decline,1,retry,0,0,0.3887
TX002899,C02899,19482,0.9,2,134,467,0,37,Card,authentication_failed,1,payment_link,0,0,0.3841
TX002900,C02900,23072,0.718,5,111,432,1,33,UPI,insufficient_funds,0,reminder,0,0,0.5288
TX002901,C02901,12948,0.268,4,73,866,1,170,Card,insufficient_funds,1,retry,0,0,0.2632
TX002902,C02902,24815,0.695,4,98,1302,0,195,UPI,timeout,2,retry,1,24815,0.3753
TX002903,C02903,6077,0.813,3,163,374,1,50,Card,timeout,2,payment_link,1,6077,0.4033
TX002904,C02904,13460,0.595,5,18,277,1,174,UPI,timeout,0,payment_link,1,13460,0.6128
TX002905,C02905,3364,0.768,5,155,611,0,213,UPI,timeout,2,retry,0,0,0.4016
TX002906,C02906,23284,0.574,3,108,934,1,206,Card,timeout,0,payment_link,1,23284,0.5676
TX002907,C02907,3289,0.282,3,111,1445,0,173,Card,bank_decline,1,retry,1,3289,0.3258
TX002908,C02908,15178,0.89,2,155,253,1,278,NetBanking,bank_decline,2,payment_link,0,0,0.3085
TX002909,C02909,10604,0.365,2,81,368,1,107,Card,bank_decline,2,reminder,0,0,0.2998
TX002910,C02910,29827,0.364,4,137,1127,1,65,UPI,bank_decline,0,payment_link,1,29827,0.3226
TX002911,C02911,12333,0.304,1,168,199,0,29,Card,technical_error,0,payment_link,1,12333,0.3158
TX002912,C02912,4415,0.477,0,87,719,1,407,UPI,technical_error,1,retry,1,4415,0.5159
TX002913,C02913,27726,0.522,5,83,1079,1,201,NetBanking,insufficient_funds,0,retry,0,0,0.3353
TX002914,C02914,16645,0.359,2,77,406,1,304,NetBanking,bank_decline,0,payment_link,0,0,0.4539
TX002915,C02915,16179,0.33,3,95,1032,0,114,UPI,authentication_failed,1,payment_link,1,16179,0.3177
TX002916,C02916,19086,0.561,5,79,781,1,272,UPI,timeout,0,payment_link,1,19086,0.5807
TX002917,C02917,29720,0.21,0,13,311,1,262,NetBanking,bank_decline,0,retry,0,0,0.3599
TX002918,C02918,968,0.593,4,113,57,0,209,UPI,timeout,1,payment_link,0,0,0.4522
TX002919,C02919,21682,0.286,1,100,555,1,374,UPI,bank_decline,1,reminder,1,21682,0.3234
TX002920,C02920,13750,0.307,0,109,204,0,76,NetBanking,timeout,2,payment_link,0,0,0.211
TX002921,C02921,4559,0.296,2,127,418,1,54,Wallet,timeout,2,reminder,0,0,0.2246
TX002922,C02922,27214,0.877,1,14,1255,0,194,UPI,technical_error,0,reminder,0,0,0.4367
TX002923,C02923,16696,0.852,2,110,1285,1,216,UPI,technical_error,1,retry,1,16696,0.5718
TX002924,C02924,27435,0.988,0,124,895,1,63,NetBanking,timeout,2,reminder,1,27435,0.3269
TX002925,C02925,4949,0.845,5,107,1162,1,278,NetBanking,timeout,2,reminder,0,0,0.4568
TX002926,C02926,20325,0.605,0,16,1410,0,101,Card,technical_error,0,payment_link,1,20325,0.4481
TX002927,C02927,1368,0.515,1,178,97,1,206,Card,bank_decline,2,retry,1,1368,0.3587
TX002928,C02928,29556,0.668,0,145,70,1,168,Card,timeout,2,retry,0,0,0.3688
TX002929,C02929,28324,0.704,1,43,308,1,242,UPI,authentication_failed,1,reminder,0,0,0.4138
TX002930,C02930,26543,0.991,0,169,112,0,107,UPI,authentication_failed,0,retry,1,26543,0.2713
TX002931,C02931,10268,0.468,0,170,1467,1,272,UPI,technical_error,2,reminder,0,0,0.25
TX002932,C02932,20977,0.923,1,30,676,0,229,Wallet,authentication_failed,0,retry,1,20977,0.3545
TX002933,C02933,5849,0.961,4,177,344,0,58,UPI,authentication_failed,2,payment_link,0,0,0.3457
TX002934,C02934,25244,0.964,0,17,138,1,23,Card,bank_decline,1,retry,0,0,0.5289
TX002935,C02935,3233,0.701,2,69,1345,1,40,UPI,timeout,2,retry,1,3233,0.5633
TX002936,C02936,22097,0.692,3,132,1224,0,288,UPI,technical_error,1,payment_link,0,0,0.2754
TX002937,C02937,19633,0.997,0,95,569,0,291,UPI,timeout,2,reminder,1,19633,0.3206
TX002938,C02938,8978,0.531,1,9,42,1,65,Card,authentication_failed,2,reminder,0,0,0.3528
TX002939,C02939,13942,0.821,3,43,419,0,366,UPI,bank_decline,1,retry,0,0,0.4341
TX002940,C02940,14353,0.264,5,18,904,1,69,Card,technical_error,2,reminder,1,14353,0.2565
TX002941,C02941,547,0.391,1,89,1415,0,166,Card,bank_decline,2,retry,0,0,0.3073
TX002942,C02942,1765,0.603,3,64,962,0,226,UPI,bank_decline,1,payment_link,0,0,0.3718
TX002943,C02943,21512,0.789,1,155,283,0,17,Card,timeout,0,payment_link,0,0,0.4549
TX002944,C02944,20660,0.343,5,123,1130,0,92,NetBanking,bank_decline,1,payment_link,0,0,0.1434
TX002945,C02945,7849,0.855,4,167,1135,1,294,UPI,bank_decline,0,reminder,0,0,0.548
TX002946,C02946,13508,0.66,4,14,1097,1,385,Card,authentication_failed,0,payment_link,0,0,0.6308
TX002947,C02947,23460,0.309,0,124,792,0,301,NetBanking,insufficient_funds,0,reminder,0,0,0.2127
TX002948,C02948,20439,0.231,0,73,946,0,95,Card,insufficient_funds,2,payment_link,0,0,0.1829
TX002949,C02949,14760,0.519,5,174,792,0,86,Card,authentication_failed,2,reminder,0,0,0.1263
TX002950,C02950,25952,0.858,2,80,170,0,351,UPI,insufficient_funds,0,payment_link,0,0,0.5564
TX002951,C02951,16160,0.981,5,30,207,1,249,Card,authentication_failed,0,retry,1,16160,0.49
TX002952,C02952,361,0.808,1,53,221,0,157,Card,bank_decline,1,retry,1,361,0.4848
TX002953,C02953,13824,0.38,1,125,382,1,38,Card,insufficient_funds,0,payment_link,1,13824,0.4911
TX002954,C02954,7440,0.918,2,134,1336,0,53,UPI,technical_error,2,reminder,0,0,0.2673
TX002955,C02955,20344,0.325,1,88,213,1,86,UPI,authentication_failed,1,retry,0,0,0.2296
TX002956,C02956,3327,0.518,2,91,1216,0,380,Card,timeout,0,payment_link,1,3327,0.5317
TX002957,C02957,29703,0.735,2,5,735,0,315,Card,insufficient_funds,2,retry,0,0,0.167
TX002958,C02958,18304,0.47,2,48,647,0,122,UPI,authentication_failed,0,reminder,0,0,0.3584
TX002959,C02959,23976,0.463,0,11,1122,1,74,UPI,insufficient_funds,0,payment_link,1,23976,0.5537
TX002960,C02960,13918,0.546,2,118,763,1,131,Card,technical_error,1,reminder,1,13918,0.4272
TX002961,C02961,2259,0.923,4,95,935,0,53,UPI,timeout,0,retry,0,0,0.6494
TX002962,C02962,13192,0.575,5,119,223,0,153,Card,bank_decline,2,reminder,1,13192,0.2282
TX002963,C02963,14945,0.27,3,10,1209,1,135,NetBanking,insufficient_funds,0,reminder,1,14945,0.4358
TX002964,C02964,12681,0.485,4,69,1456,0,211,UPI,timeout,2,payment_link,1,12681,0.2651
TX002965,C02965,7181,0.669,5,129,508,1,117,Card,timeout,1,retry,1,7181,0.5186
TX002966,C02966,6380,0.633,5,88,1275,1,203,UPI,authentication_failed,0,retry,1,6380,0.4317
TX002967,C02967,3251,0.965,4,28,1405,0,326,UPI,authentication_failed,1,reminder,0,0,0.4672
TX002968,C02968,15029,0.607,4,160,740,0,138,UPI,authentication_failed,2,retry,0,0,0.0898
TX002969,C02969,6016,0.832,3,93,381,0,15,NetBanking,insufficient_funds,0,reminder,1,6016,0.5089
TX002970,C02970,18852,0.8,4,119,483,1,63,UPI,insufficient_funds,0,retry,1,18852,0.4486
TX002971,C02971,7593,0.573,4,64,438,1,309,Card,insufficient_funds,2,reminder,1,7593,0.3701
TX002972,C02972,13168,0.535,2,77,141,1,221,Wallet,timeout,2,reminder,1,13168,0.3371
TX002973,C02973,28799,0.568,5,26,1052,0,132,UPI,technical_error,0,retry,0,0,0.4038
TX002974,C02974,15815,0.296,5,95,765,1,186,UPI,timeout,0,payment_link,0,0,0.5196
TX002975,C02975,22396,0.269,1,111,1007,0,184,Wallet,bank_decline,0,retry,1,22396,0.3057
TX002976,C02976,20516,0.291,1,115,1419,1,244,Card,technical_error,2,reminder,0,0,0.2394
TX002977,C02977,25618,0.304,1,49,449,0,359,Wallet,insufficient_funds,0,retry,0,0,0.1826
TX002978,C02978,1866,0.266,1,79,672,1,398,UPI,technical_error,0,payment_link,1,1866,0.527
TX002979,C02979,21024,0.517,2,150,244,1,230,UPI,technical_error,0,payment_link,1,21024,0.4407
TX002980,C02980,7293,0.319,4,20,166,0,336,Card,bank_decline,1,retry,1,7293,0.3201
TX002981,C02981,9606,0.982,1,145,1379,1,290,UPI,bank_decline,2,payment_link,0,0,0.3565
TX002982,C02982,27190,0.525,1,142,901,0,55,NetBanking,insufficient_funds,1,reminder,0,0,0.1682
TX002983,C02983,11854,0.204,3,75,1359,1,293,UPI,insufficient_funds,0,retry,0,0,0.3097
TX002984,C02984,15560,0.728,2,16,230,0,223,Card,bank_decline,0,payment_link,1,15560,0.4616
TX002985,C02985,13332,0.772,5,118,1149,1,300,Wallet,technical_error,1,payment_link,0,0,0.5128
TX002986,C02986,3396,0.958,3,99,900,1,236,NetBanking,timeout,2,payment_link,0,0,0.5347
TX002987,C02987,8943,0.396,3,169,1062,1,190,Wallet,technical_error,0,retry,1,8943,0.4551
TX002988,C02988,4698,0.454,1,116,620,1,254,UPI,technical_error,1,payment_link,0,0,0.4583
TX002989,C02989,12758,0.799,2,100,1208,1,21,UPI,authentication_failed,1,reminder,1,12758,0.5027
TX002990,C02990,273,0.701,4,109,651,0,122,UPI,insufficient_funds,0,reminder,1,273,0.4952
TX002991,C02991,23181,0.7,3,137,1401,1,31,UPI,insufficient_funds,1,reminder,0,0,0.3533
TX002992,C02992,16154,0.948,5,135,959,1,291,NetBanking,authentication_failed,2,payment_link,0,0,0.4008
TX002993,C02993,2455,0.997,3,26,1392,1,350,Card,insufficient_funds,0,payment_link,1,2455,0.7893
TX002994,C02994,29741,0.207,5,137,1146,1,257,Wallet,timeout,2,reminder,0,0,0.099
TX002995,C02995,8441,0.51,0,85,728,0,392,UPI,bank_decline,1,reminder,0,0,0.319
TX002996,C02996,10579,0.955,1,9,369,0,201,UPI,authentication_failed,0,retry,0,0,0.4051
TX002997,C02997,14474,0.214,4,118,732,0,257,UPI,technical_error,2,reminder,0,0,0.122
TX002998,C02998,16142,0.471,2,22,625,0,24,UPI,bank_decline,1,payment_link,0,0,0.2773
TX002999,C02999,20351,0.811,1,132,1278,0,229,Wallet,technical_error,0,reminder,1,20351,0.3657
TX003000,C03000,16052,0.26,5,110,439,1,127,Wallet,authentication_failed,0,retry,0,0,0.2886
TX003001,C03001,19448,0.67,1,141,1438,1,364,UPI,timeout,0,payment_link,1,19448,0.5298
TX003002,C03002,9437,0.936,0,2,1004,0,165,UPI,timeout,2,reminder,1,9437,0.3443
TX003003,C03003,21804,0.627,0,158,44,1,36,UPI,timeout,2,retry,0,0,0.3883
TX003004,C03004,25610,0.203,4,124,265,0,28,UPI,bank_decline,2,payment_link,0,0,0.03
TX003005,C03005,3336,0.291,4,136,48,1,88,UPI,timeout,2,retry,0,0,0.3681
TX003006,C03006,3739,0.527,1,158,824,0,143,Card,technical_error,0,payment_link,1,3739,0.4126
TX003007,C03007,5586,0.21,4,109,1453,1,109,UPI,authentication_failed,0,payment_link,1,5586,0.5365
TX003008,C03008,10078,0.729,3,50,551,1,113,UPI,timeout,2,payment_link,0,0,0.4438
TX003009,C03009,9407,0.415,1,167,637,0,232,UPI,insufficient_funds,1,payment_link,1,9407,0.3086
TX003010,C03010,23437,0.474,1,166,548,1,39,Card,authentication_failed,1,reminder,1,23437,0.289
TX003011,C03011,8594,0.827,2,108,1385,1,342,UPI,insufficient_funds,0,payment_link,1,8594,0.7172
TX003012,C03012,26637,0.787,0,1,1383,1,210,UPI,technical_error,2,retry,1,26637,0.4538
TX003013,C03013,22716,0.84,4,169,1163,0,387,Card,insufficient_funds,1,retry,0,0,0.2043
TX003014,C03014,28210,0.352,5,97,364,1,189,UPI,technical_error,0,payment_link,0,0,0.4457
TX003015,C03015,29800,0.475,2,81,1406,1,83,UPI,technical_error,2,reminder,0,0,0.2538
TX003016,C03016,2313,0.709,3,28,567,1,182,NetBanking,timeout,0,reminder,1,2313,0.6093
TX003017,C03017,20556,0.602,3,73,279,1,349,NetBanking,bank_decline,0,retry,1,20556,0.5063
TX003018,C03018,26033,0.845,0,139,438,1,173,Card,insufficient_funds,2,retry,1,26033,0.2325
TX003019,C03019,1184,0.531,2,71,1000,1,90,UPI,insufficient_funds,1,retry,0,0,0.3839
TX003020,C03020,5103,0.928,3,140,738,1,382,UPI,insufficient_funds,1,reminder,0,0,0.4894
TX003021,C03021,9068,0.376,4,25,197,1,123,UPI,technical_error,1,payment_link,1,9068,0.419
